time_s,primitive,stage,tool_geometry,angle_deg,tip_x_m,tip_y_m,tip_z_m,gap_mm,contact_count,contact_force_n
0.12600000000000008,inclined_insertion,APPROACH,flat,15.0,0.55429275349439,-8.396991569874898e-07,0.28433550230907045,60.33550230907045,0,0.0
0.12800000000000009,inclined_insertion,APPROACH,flat,15.0,0.5542833447237833,-8.554465561977083e-07,0.2843280593107955,60.32805931079552,0,0.0
0.1300000000000001,inclined_insertion,APPROACH,flat,15.0,0.5542736801684058,-8.720188870489089e-07,0.2843204177785922,60.32041777859218,0,0.0
0.1320000000000001,inclined_insertion,APPROACH,flat,15.0,0.5542637489599955,-8.888147884636063e-07,0.28431255964376395,60.31255964376395,0,0.0
0.1340000000000001,inclined_insertion,APPROACH,flat,15.0,0.5542535481166334,-9.064537810094056e-07,0.2843044929386606,60.30449293866061,0,0.0
0.1360000000000001,inclined_insertion,APPROACH,flat,15.0,0.5542430894195933,-9.247739629133634e-07,0.2842962356577679,60.2962356577679,0,0.0
0.1380000000000001,inclined_insertion,APPROACH,flat,15.0,0.5542323544467692,-9.423608792858387e-07,0.28428774523628275,60.287745236282746,0,0.0
0.1400000000000001,inclined_insertion,APPROACH,flat,15.0,0.5542213572022827,-9.61322820892452e-07,0.28427907100487804,60.279071004878034,0,0.0
0.1420000000000001,inclined_insertion,APPROACH,flat,15.0,0.5542101074455205,-9.796938635711162e-07,0.2842702026387293,60.270202638729316,0,0.0
0.1440000000000001,inclined_insertion,APPROACH,flat,15.0,0.5541986233276202,-9.97974054504465e-07,0.2842611700719838,60.26117007198381,0,0.0
0.1460000000000001,inclined_insertion,APPROACH,flat,15.0,0.5541869213262569,-1.0151243065064985e-06,0.2842519796412485,60.25197964124848,0,0.0
0.1480000000000001,inclined_insertion,APPROACH,flat,15.0,0.5541750131786586,-1.0309603900232441e-06,0.284242640126509,60.24264012650901,0,0.0
0.1500000000000001,inclined_insertion,APPROACH,flat,15.0,0.5541629008989304,-1.045176759454992e-06,0.2842331451429242,60.23314514292419,0,0.0
0.1520000000000001,inclined_insertion,APPROACH,flat,15.0,0.5541505848355656,-1.058182231999575e-06,0.2842234961464433,60.22349614644332,0,0.0
0.1540000000000001,inclined_insertion,APPROACH,flat,15.0,0.554138036795058,-1.0695103540955842e-06,0.2842136451849819,60.21364518498187,0,0.0
0.1560000000000001,inclined_insertion,APPROACH,flat,15.0,0.5541252320840142,-1.081042488053097e-06,0.2842035836763155,60.20358367631548,0,0.0
0.1580000000000001,inclined_insertion,APPROACH,flat,15.0,0.5541121519288016,-1.0931306284918495e-06,0.2841932954166726,60.19329541667259,0,0.0
0.16000000000000011,inclined_insertion,APPROACH,flat,15.0,0.5540987891608014,-1.106382078392309e-06,0.28418278431930605,60.182784319306045,0,0.0
0.16200000000000012,inclined_insertion,APPROACH,flat,15.0,0.5540851361753238,-1.120398768613675e-06,0.28417204023625714,60.17204023625713,0,0.0
0.16400000000000012,inclined_insertion,APPROACH,flat,15.0,0.5540711719866362,-1.1350264508211863e-06,0.2841610370781783,60.161037078178296,0,0.0
0.16600000000000012,inclined_insertion,APPROACH,flat,15.0,0.5540568730057378,-1.1508975111606375e-06,0.2841497571663675,60.14975716636747,0,0.0
0.16800000000000012,inclined_insertion,APPROACH,flat,15.0,0.5540422283990161,-1.1685853602846265e-06,0.2841382017433019,60.13820174330189,0,0.0
0.17000000000000012,inclined_insertion,APPROACH,flat,15.0,0.5540272336485956,-1.187792793877691e-06,0.28412636907458744,60.12636907458743,0,0.0
0.17200000000000013,inclined_insertion,APPROACH,flat,15.0,0.5540116853638195,-1.2040666272705656e-06,0.28411392847670547,60.11392847670546,0,0.0
0.17400000000000013,inclined_insertion,APPROACH,flat,15.0,0.5539955981755571,-1.2331571075841354e-06,0.2841011350798459,60.10113507984591,0,0.0
0.17600000000000013,inclined_insertion,APPROACH,flat,15.0,0.553979108100079,-1.26715375678311e-06,0.2840881044662252,60.088104466225175,0,0.0
0.17800000000000013,inclined_insertion,APPROACH,flat,15.0,0.5539623297288729,-1.3005569289062854e-06,0.28407491961498704,60.07491961498704,0,0.0
0.18000000000000013,inclined_insertion,APPROACH,flat,15.0,0.5539452958223606,-1.3289017164452712e-06,0.2840615486489323,60.06154864893229,0,0.0
0.18200000000000013,inclined_insertion,APPROACH,flat,15.0,0.5539280091504502,-1.353422394838957e-06,0.2840479927575918,60.04799275759179,0,0.0
0.18400000000000014,inclined_insertion,APPROACH,flat,15.0,0.553910465830783,-1.3746290268955508e-06,0.28403424143614714,60.034241436147134,0,0.0
0.18600000000000014,inclined_insertion,APPROACH,flat,15.0,0.553892680469882,-1.3937777826401864e-06,0.28402032280910794,60.02032280910793,0,0.0
0.18800000000000014,inclined_insertion,APPROACH,flat,15.0,0.5538746934866714,-1.4107959672808583e-06,0.2840062834018316,60.00628340183159,0,0.0
0.19000000000000014,inclined_insertion,APPROACH,flat,15.0,0.5538565200070164,-1.4239286442745943e-06,0.28399210874940456,59.99210874940456,0,0.0
0.19200000000000014,inclined_insertion,APPROACH,flat,15.0,0.5538381709591862,-1.4341702364085636e-06,0.28397781385435333,59.97781385435333,0,0.0
0.19400000000000014,inclined_insertion,APPROACH,flat,15.0,0.5538196513201786,-1.441409982089868e-06,0.28396339351575994,59.96339351575994,0,0.0
0.19600000000000015,inclined_insertion,APPROACH,flat,15.0,0.5538009097533978,-1.445129314725668e-06,0.2839487610919854,59.94876109198541,0,0.0
0.19800000000000015,inclined_insertion,APPROACH,flat,15.0,0.5537819157276515,-1.4491905836857097e-06,0.2839339238911284,59.93392389112842,0,0.0
0.20000000000000015,inclined_insertion,APPROACH,flat,15.0,0.5537626489716665,-1.4535415796519959e-06,0.283918858713023,59.91885871302302,0,0.0
0.20200000000000015,inclined_insertion,APPROACH,flat,15.0,0.5537431139199387,-1.459336022876962e-06,0.2839035919101529,59.903591910152905,0,0.0
0.20400000000000015,inclined_insertion,APPROACH,flat,15.0,0.5537233135286362,-1.465397942886751e-06,0.28388811588598384,59.88811588598384,0,0.0
0.20600000000000016,inclined_insertion,APPROACH,flat,15.0,0.5537032375147639,-1.4715878516288175e-06,0.28387241594977675,59.872415949776745,0,0.0
0.20800000000000016,inclined_insertion,APPROACH,flat,15.0,0.5536829066400856,-1.4789946960151945e-06,0.2838565373256474,59.856537325647416,0,0.0
0.21000000000000016,inclined_insertion,APPROACH,flat,15.0,0.553662322604853,-1.4855110563266675e-06,0.28384045490565957,59.84045490565956,0,0.0
0.21200000000000016,inclined_insertion,APPROACH,flat,15.0,0.5536414759293937,-1.4918137616972827e-06,0.2838241627481891,59.82416274818911,0,0.0
0.21400000000000016,inclined_insertion,APPROACH,flat,15.0,0.5536203544596267,-1.4980818994172147e-06,0.2838076474592829,59.80764745928288,0,0.0
0.21600000000000016,inclined_insertion,APPROACH,flat,15.0,0.5535989255188689,-1.5042996993722352e-06,0.2837908663722932,59.79086637229322,0,0.0
0.21800000000000017,inclined_insertion,APPROACH,flat,15.0,0.5535772264017195,-1.5133129778629128e-06,0.2837739137980182,59.77391379801819,0,0.0
0.22000000000000017,inclined_insertion,APPROACH,flat,15.0,0.5535552951351241,-1.5215569807800631e-06,0.2837567968873492,59.756796887349225,0,0.0
0.22200000000000017,inclined_insertion,APPROACH,flat,15.0,0.553533121000731,-1.5277953142012239e-06,0.2837394778551935,59.739477855193485,0,0.0
0.22400000000000017,inclined_insertion,APPROACH,flat,15.0,0.5535106847802747,-1.5334317553909784e-06,0.2837219449263738,59.72194492637381,0,0.0
0.22600000000000017,inclined_insertion,APPROACH,flat,15.0,0.5534879396931862,-1.538393461690469e-06,0.28370413415253465,59.70413415253464,0,0.0
0.22800000000000017,inclined_insertion,APPROACH,flat,15.0,0.5534648930691465,-1.5459970891145746e-06,0.283686105478567,59.68610547856698,0,0.0
